id_poliza,fecha_emision,tipo_seguro,prima_anual,estado_poliza,region,nombre_cliente
3739f1ea-b592-4543-9895-753876a24665,2020-12-13,Viaje,120.85,Activa,Norte,Sofía Torres
8a9d003b-2ce6-400b-b2b6-d100c9374588,2020-05-12,Hogar,468.28,Cancelada,Oeste,Paula Navarro
8d0bfa59-36f7-449d-88aa-b74a87f14768,2025-04-18,Hogar,333.5,Activa,Sur,Lucía Rojas
61466456-a2f7-4a59-a73f-a74231e64f9e,2025-05-22,Salud,436.45,Cancelada,Norte,María García
207186fd-7c7a-4d36-9067-53540b3736f1,2024-07-06,Auto,452.96,Activa,Oeste,Lucía Rojas
de8ca3cc-168f-4f6d-9d96-c3675c7f32e0,2021-09-13,Hogar,396.38,Cancelada,Este,Ana Fernández
82070c14-ca33-4974-b25b-77a04dd10555,2020-07-18,Auto,340.04,Activa,Norte,María García
284b533d-2b97-4069-913b-ca5c2f7d65dd,2023-10-27,Vida,507.03,Activa,Centro,Ana Fernández
5675d323-ccb8-4761-b0c2-68308a097064,2022-06-16,Auto,472.57,Activa,Norte,Lucía Rojas
b8f8f1a2-c452-4858-8d18-1c3356ff1c94,2020-09-05,Hogar,318.49,Activa,Norte,Javier Molina
6eff7b45-10bf-4084-8169-adc48ff45c2e,2022-10-06,Auto,428.93,Activa,Oeste,Diego Vargas
8b3a60b8-e4bf-4c24-8955-1758c8c4c201,2020-03-11,Auto,497.49,Activa,Oeste,Ana Fernández
770f7c7d-e8c7-45f3-9b85-95921973bca7,2025-01-28,Vida,378.95,Activa,Sur,Diego Vargas
f6baa263-a529-4d3e-83c2-10842b4d363f,2021-06-11,Salud,483.53,Activa,Norte,Paula Navarro
456819a3-dd64-4396-be08-2f68b133e3ff,2023-09-12,Salud,510.1,Activa,Oeste,Javier Molina
56e40863-809c-44a6-8e87-c2e4350be41a,2021-09-27,Auto,272.48,Activa,Sur,Javier Molina
94757631-46a5-4a39-8211-695516e438f9,2022-11-26,Auto,388.22,Vencida,Norte,Lucía Rojas
ab18c9a9-ea9d-4e54-b81c-0705c53a8129,2023-01-19,Salud,542.67,Activa,Este,Miguel Castro
fd8b91e0-0dd2-43d9-9a3b-d50a9965944c,2021-01-11,Viaje,173.34,Vencida,Centro,Luis Ramírez
d21f5f20-36f2-4566-886b-d45bc80cb137,2025-05-30,Salud,414.94,Activa,Norte,Lucía Rojas
f8bf311a-c1a7-4f3b-8139-93b627e428ef,2024-04-29,Vida,634.35,Cancelada,Oeste,Javier Molina
2820d5d9-46a6-4c96-8351-e4fcd5ca3c80,2025-03-30,Hogar,376.67,Activa,Este,María García
ebfedc54-4ac5-4d9a-b89f-d7e4c4a921ce,2024-12-29,Auto,375.87,Cancelada,Sur,Carlos López
e250aad8-4738-4886-b6f8-51d9519d824e,2023-05-04,Vida,560.6,Activa,Oeste,Ana Fernández
06632b57-7a7a-4e8f-abea-d78ff0ee592f,2025-02-22,Vida,600.7,Activa,Centro,Valeria Díaz
d69d3124-d6c9-45e0-b0a8-5f0ce5e2b957,2020-06-29,Vida,595.17,Vencida,Norte,Luis Ramírez
1037579d-f0fa-47e6-b385-e478273b1326,2021-02-03,Salud,542.74,Activa,Norte,Luis Ramírez
b99999a2-c052-41ad-a581-f99f3431cdd1,2020-04-02,Vida,497.45,Activa,Centro,Javier Molina
c53f027f-b343-4d9c-ada6-4cce1740bcb6,2021-10-25,Auto,284.96,Vencida,Este,Juan Perez
80a92a5b-e91c-40ad-9672-ce43ff0068ad,2022-03-03,Auto,417.31,Activa,Sur,Juan Perez
4997c1fe-5552-4ea5-9364-c57b11e9f048,2021-07-07,Auto,466.06,Activa,Este,Camila Reyes
0dbc4eb5-7ce1-4ceb-b62b-6d60e3ea8318,2024-08-16,Vida,553.03,Activa,Oeste,Andrés Silva
47f7bdec-a4ee-4363-8e5f-43f4570bac73,2021-12-28,Auto,465.27,Activa,Oeste,Juan Perez
645a4e12-0712-4694-86f2-3f7326f60e42,2021-07-26,Auto,371.89,Vencida,Centro,Paula Navarro
9f59566d-19dd-4526-b15e-a419e47547db,2023-01-11,Salud,450.56,Activa,Sur,Javier Molina
3f458fd3-cddf-4822-9d9b-e6bb1e6acb15,2020-10-14,Salud,561.15,Activa,Sur,Paula Navarro
1e032cd7-ac7e-44ec-832f-ef63414fcbbd,2024-06-23,Salud,462.51,Activa,Este,Luis Ramírez
3bb6de82-a52f-4e4a-b50f-ea03ee721a57,2020-06-01,Vida,501.47,Activa,Sur,Javier Molina
0b31d510-7ee6-44b1-931f-57d2cf851fdc,2025-07-05,Hogar,237.8,Cancelada,Este,María García
119842ec-879a-4019-866e-c7989ed6678c,2024-04-23,Hogar,373.9,Activa,Sur,Carlos López
9e0fd8af-578b-4804-b5bc-2f3c1f04ced4,2021-02-09,Salud,461.41,Activa,Norte,Lucía Rojas
25cdb655-40d9-43cf-ae6a-202eaede25ff,2020-01-12,Salud,464.83,Activa,Sur,Camila Reyes
bd0685ce-97d3-4d2d-9a5a-2cd934f96255,2024-07-20,Auto,381.1,Vencida,Este,Valeria Díaz
6ae8e402-39c2-4e8b-a591-0fca33f9933c,2023-12-12,Viaje,199.85,Activa,Oeste,Lucía Rojas
a4594224-4a1e-4482-8838-3da7f5fc7738,2024-01-26,Auto,372.94,Activa,Sur,Camila Reyes
34d599eb-1b67-4d05-899c-0cc99f2e97aa,2024-04-21,Auto,417.55,Activa,Norte,Valeria Díaz
4eb9b7a6-659c-4774-a506-fe799dca0cde,2020-05-30,Vida,593.06,Activa,Sur,Javier Molina
c05e14cf-ffb7-40a1-81de-b66caaaf0f6e,2021-12-31,Auto,503.21,Activa,Oeste,María García
2335ae41-60da-46b6-948b-e493795f8321,2020-08-24,Viaje,248.04,Activa,Sur,Lucía Rojas
8eb6d2d2-c5f5-40d8-83d5-507d997e2c7f,2024-10-25,Vida,626.29,Vencida,Este,Andrés Silva
a9162570-15e4-4691-b6c5-3aa1a7d0cad1,2023-06-24,Vida,601.25,Vencida,Este,Camila Reyes
b5d6104d-81bf-4072-851b-a757b4f27e52,2021-11-05,Salud,533.68,Vencida,Norte,Pedro Gómez
9519214e-f915-4bd5-89d2-e3165ebab89d,2020-05-09,Vida,653.81,Activa,Oeste,Valeria Díaz
02cd12e4-ff69-468d-88f1-fd37a2c4c40a,2021-09-26,Auto,341.49,Activa,Norte,Paula Navarro
e4e20825-24ea-404a-bd18-589fbba3d7b3,2021-10-25,Salud,438.93,Activa,Este,Valeria Díaz
b63dee61-7761-4ac7-b899-1e741b0f406b,2024-01-27,Salud,454.75,Activa,Norte,Sofía Torres
5ed2c766-a822-4d27-8502-bdb289e05c7f,2023-07-23,Auto,401.92,Activa,Norte,Juan Perez
75b4208a-dade-4bdd-ac78-da54d4c6d6d0,2024-12-14,Salud,521.15,Vencida,Este,Andrés Silva
79f77b0b-1672-4a7c-a31f-0b6c246bfc1d,2022-08-20,Auto,313.09,Activa,Sur,Andrés Silva
cbeaaa33-dc51-445e-b780-c666a2f98e64,2020-08-31,Auto,442.17,Vencida,Oeste,Carlos López
953f5210-eec7-49d4-ae89-5eddc6042d70,2023-12-25,Auto,376.78,Activa,Oeste,Luis Ramírez
f3cabf1a-8d74-44af-a5b7-b6f930dc9459,2024-03-31,Auto,391.18,Activa,Oeste,Diego Vargas
d612b305-b4cf-4e15-a44a-b5bbd023fd0d,2023-02-18,Hogar,344.52,Activa,Sur,Carlos López
f7a9b43e-fbb7-4dd9-826f-8005200c47e6,2024-04-21,Hogar,450.87,Vencida,Este,Carlos López
ac1e677e-ab57-481f-97b3-d2e410a00cad,2022-10-03,Auto,357.26,Vencida,Este,Pedro Gómez
f3fe12c2-40cb-41d2-bd39-6d86766a6607,2022-12-01,Vida,517.69,Activa,Sur,Luis Ramírez
4afb31b3-207e-4134-ae4c-47f7ef33d829,2022-05-21,Salud,415.31,Activa,Este,Paula Navarro
414408b3-ef09-468a-959e-7c5b0c9acde2,2020-02-21,Auto,348.68,Vencida,Centro,Javier Molina
2546a188-e80d-48d4-80ba-2c2464963e98,2020-08-07,Auto,354.76,Activa,Norte,Lucía Rojas
74394c03-13a3-4ddf-bc41-96f502d7b29b,2020-03-05,Viaje,230.29,Activa,Centro,Miguel Castro
3a0b84b3-0ce1-4988-ae9d-34faaf1a8175,2023-07-21,Salud,529.52,Activa,Norte,Ana Fernández
61d8756b-9a6a-4603-9008-492437dadc2d,2021-10-02,Viaje,250.22,Activa,Sur,Carlos López
5f81dc48-25b3-45f9-8f56-4d1ab7307657,2022-11-02,Auto,334.78,Activa,Sur,Carlos López
8e3b8128-dd1d-4ed9-a103-9b937f7ffa06,2025-01-24,Salud,510.48,Vencida,Este,Andrés Silva
f78e2a90-6823-4678-85b4-3b74d571c451,2021-05-23,Auto,426.79,Activa,Norte,María García
4f0c7cf8-b76d-49b0-bc8e-03c95509606a,2022-04-16,Auto,388.53,Activa,Centro,Luis Ramírez
91fcce8b-1962-44f9-bb88-b9abda034235,2024-03-20,Vida,492.01,Activa,Oeste,Camila Reyes
b3fc0838-ac3b-46b7-bbbd-ef29b2f1e07d,2021-04-11,Auto,409.2,Activa,Este,María García
5b3b2ce4-0132-4c61-b9be-bbc098906c93,2020-06-05,Auto,391.1,Activa,Sur,María García
7d039860-c945-44e6-8d2f-2a318f9b99e6,2021-08-13,Auto,398.1,Activa,Centro,Javier Molina
5ae61261-6fef-4158-9888-326fd977476a,2020-11-24,Auto,436.0,Activa,Oeste,Camila Reyes
5af39fa2-5c18-49ea-a3e5-44ee5775839b,2025-03-10,Salud,497.68,Activa,Sur,Camila Reyes
2cc193f6-ede5-4525-a733-03ae64d2c0e8,2024-07-05,Vida,500.62,Activa,Oeste,Camila Reyes
63e00ad9-6c41-43e8-968c-065e2e6c45c2,2023-07-15,Auto,387.0,Activa,Este,Ana Fernández
5bb6f199-6817-4fbc-b5cb-ed69f644d9cd,2024-11-11,Auto,430.95,Activa,Este,Sofía Torres
4b21d82a-f88c-4a63-a314-c51018b1516c,2024-06-26,Auto,363.9,Activa,Sur,Camila Reyes
a4e78968-b8bb-40c3-a7a6-5cac6c07de46,2021-01-15,Salud,513.57,Activa,Sur,Sofía Torres
88806aad-2584-421d-a7a6-7f3d32361ba2,2024-12-24,Auto,425.41,Activa,Norte,Lucía Rojas
5cabd70c-a354-491c-945d-253ff3c62fbc,2023-01-04,Salud,338.7,Activa,Sur,Andrés Silva
ccc83419-c0cf-4cf8-bdec-56996de54c01,2024-07-04,Auto,450.37,Activa,Este,Sofía Torres
26c8d367-7d46-4c40-9b80-09bd2bf5e09a,2025-01-01,Auto,384.97,Activa,Centro,Sofía Torres
29d6b973-d141-4394-b684-ff1a5c824a9b,2021-10-10,Hogar,236.82,Activa,Centro,Ana Fernández
f184f350-84f1-41be-8aa2-7f3e2f43ab8c,2020-08-12,Salud,464.86,Activa,Este,Camila Reyes
7be6b57c-08b9-4289-a05a-47c33dc20052,2021-04-09,Auto,323.9,Vencida,Este,Luis Ramírez
214be106-b63a-4d35-a3e4-5705dd061073,2022-05-20,Hogar,412.69,Vencida,Norte,Andrés Silva
f93063ee-7fca-4cee-96f9-6ba996e38f1d,2024-07-25,Vida,547.85,Vencida,Este,Miguel Castro
d39ec659-ea38-4e86-b23e-6c902e28aa10,2024-10-21,Hogar,312.08,Activa,Norte,Valeria Díaz
75b3c90b-216a-41b9-abaa-ffab8115416f,2020-01-15,Salud,504.65,Vencida,Sur,Andrés Silva
4e3a4142-75b6-40f0-9d1f-6a67043b9020,2022-11-07,Salud,507.51,Activa,Este,Pedro Gómez
500c0d66-565d-4b2a-bb33-8b39b0eae1da,2022-05-01,Viaje,194.85,Activa,Sur,Ana Fernández
ad29b5a1-995f-4306-a736-044d05af2bc4,2021-03-28,Auto,345.26,Activa,Norte,Valeria Díaz
d8a6db79-bb10-4b1d-b991-b4a6237b74fb,2020-09-01,Salud,443.85,Cancelada,Oeste,Juan Perez
5bf5c8e3-a752-47af-b653-6010cecb030f,2021-11-19,Vida,471.05,Activa,Sur,Sofía Torres
2f335ffe-f6d6-4eb6-9135-8266c4d8e072,2025-04-06,Auto,464.79,Vencida,Norte,María García
e9b39383-8714-456c-a653-a42214715f18,2021-10-21,Auto,319.15,Activa,Norte,Andrés Silva
921d4417-5872-434c-becd-8bfbb44a1538,2022-11-23,Auto,417.17,Vencida,Norte,Miguel Castro
ce89f07f-3e94-4f87-a237-77b15504dd71,2023-12-04,Salud,488.98,Vencida,Norte,Sofía Torres
075a6ada-5522-4156-aafb-d2c3fc7eacaf,2022-01-11,Vida,628.63,Vencida,Oeste,Pedro Gómez
d1cce2c4-8eda-4418-9328-9e255a944829,2025-06-04,Vida,536.46,Activa,Sur,Sofía Torres
aa4d3a25-eec1-4aa5-9248-f655ac4d533d,2025-05-16,Auto,444.11,Vencida,Oeste,Paula Navarro
789e3e9f-c463-4001-ae69-654dc8e1d534,2021-05-28,Vida,545.98,Cancelada,Norte,Sofía Torres
20296fec-cc83-4445-8255-7fc93e36541a,2022-10-10,Hogar,258.64,Activa,Sur,Ana Fernández
a6313336-a137-46b8-abb5-c84c274518de,2021-09-05,Auto,380.47,Activa,Este,Camila Reyes
d4d8df85-3cda-4d42-8860-6c9c524f8b10,2021-08-03,Salud,526.63,Activa,Este,Pedro Gómez
ffe4e1fb-bf9b-47ea-8839-207ded299048,2020-03-16,Salud,526.49,Activa,Este,Carlos López
9ba9923d-e771-40f3-ae63-3f1db1e1be02,2023-05-27,Salud,444.56,Vencida,Centro,Javier Molina
61d2c639-e621-4f25-a640-5abda87ce24b,2022-10-21,Vida,525.86,Activa,Norte,Juan Perez
22b02b12-c5ad-4aaf-9eba-510583cfef32,2020-04-14,Hogar,269.1,Activa,Sur,Andrés Silva
b987bef9-f9b9-4abc-8f42-2022ddbc1e69,2021-07-22,Auto,383.8,Activa,Centro,Valeria Díaz
14c0e610-a600-492f-ae4e-bc8124bd0d90,2025-01-25,Hogar,375.69,Activa,Norte,Lucía Rojas
7e5b2641-28e1-4aae-af10-a957e6048b35,2021-05-03,Auto,508.39,Activa,Norte,Lucía Rojas
e1548100-f464-41f3-bd4f-f6ea88da9536,2020-10-22,Auto,427.4,Vencida,Norte,Javier Molina
99485862-6f86-4282-98ee-f8f0263c2a1f,2022-09-24,Auto,436.83,Activa,Este,Andrés Silva
4a1f440a-8618-4897-b431-50c9ffc3ae2e,2025-07-02,Salud,457.17,Vencida,Norte,Juan Perez
032d0255-37f6-470f-aea1-877b3afe398e,2021-05-08,Auto,422.5,Vencida,Norte,Pedro Gómez
97d1f5ef-4476-4de5-b2bb-d110b02a700d,2023-10-02,Auto,388.4,Activa,Sur,María García
aee7c180-f32d-40b6-afad-b7b4cb60fee6,2024-04-01,Auto,391.57,Activa,Este,Sofía Torres
f5b2dd7e-536d-474f-bc06-21014c0293a3,2021-04-29,Hogar,366.19,Activa,Norte,Javier Molina
28fad4b6-8722-45e4-b56b-20e271ed588e,2024-01-24,Hogar,340.07,Activa,Sur,Pedro Gómez
13fb2cd0-9aa8-4088-8f04-050ba2bae6a6,2022-01-19,Vida,578.86,Activa,Este,Diego Vargas
e0248dc1-3b4c-4a94-87ad-50b3a85cba5a,2023-07-13,Salud,540.55,Activa,Centro,Sofía Torres
38a09c83-6895-4ea5-b294-8ec2f7d8bf00,2023-07-15,Vida,414.07,Cancelada,Este,Miguel Castro
bf40f66c-5894-4c11-97f4-e6a9957355d7,2022-12-28,Auto,478.82,Activa,Oeste,Javier Molina
c0579bed-0df1-4501-afdb-46b0971f8726,2020-07-03,Hogar,229.85,Activa,Sur,Pedro Gómez
a4f836bc-4a7e-42bc-b7db-a073b05f91da,2024-08-30,Auto,438.53,Cancelada,Norte,Luis Ramírez
40a0d335-01bd-44cc-98d7-f33edb333482,2021-10-16,Auto,521.34,Vencida,Sur,Juan Perez
61e55325-07ff-496d-9f1c-0e4e813b88f4,2021-01-15,Auto,409.45,Vencida,Oeste,Pedro Gómez
3b3b7125-31fa-49f3-a30f-967d53c65b3e,2020-03-24,Vida,533.3,Vencida,Sur,Valeria Díaz
ca00c221-7b10-4a0a-8ba3-1f70ad7d08e2,2023-04-19,Vida,547.88,Activa,Oeste,Paula Navarro
b85a54da-de9c-4719-8051-0f5334bc403a,2023-10-13,Vida,579.04,Vencida,Centro,Diego Vargas
b0c80ae6-4ba1-4180-8482-a8ae99277115,2020-02-03,Auto,441.73,Cancelada,Norte,Miguel Castro
c379d114-a5f8-4dd0-9d7f-91191bf4ee84,2022-11-10,Vida,536.94,Activa,Norte,Lucía Rojas
e38b4934-722e-4543-b4bc-c601c4ed1443,2021-04-06,Auto,413.14,Activa,Norte,María García
0aee97fd-8841-4ed7-9ad1-479db07328d7,2023-08-08,Auto,312.89,Activa,Sur,Luis Ramírez
1e01741f-9181-4ee9-959f-e828fc2485f8,2020-12-21,Auto,412.86,Activa,Norte,Diego Vargas
225f6ae9-dc57-408a-8dac-4f6e3cd1a3da,2023-11-09,Salud,469.24,Activa,Oeste,Lucía Rojas
e40a516c-5bcc-49cd-b089-a05a24f4610f,2022-02-27,Vida,585.69,Activa,Norte,Miguel Castro
19a85a8c-1a94-42bf-9319-8069d2abec9a,2025-03-24,Salud,413.41,Activa,Sur,Miguel Castro
ea60f060-558e-4f33-b72c-64c4183194d7,2020-10-07,Salud,491.13,Activa,Norte,Ana Fernández
15eec069-a5d9-447f-b714-5e7977fc2729,2021-11-26,Salud,470.93,Activa,Centro,Diego Vargas
8d231222-b834-42e5-a1a4-b363aedf83ec,2020-08-19,Vida,554.71,Vencida,Este,María García
43b4893f-35b8-420d-8b75-f3a1c091b06c,2025-02-28,Auto,408.46,Activa,Centro,Valeria Díaz
23fb222b-0ac1-425e-b65f-3351a2ced528,2024-11-23,Auto,381.55,Activa,Centro,Carlos López
dca40b68-731a-4315-8f88-a514cc979733,2021-06-09,Salud,408.8,Activa,Sur,Paula Navarro
b0b00942-52d3-4913-83ba-55e64b11007f,2023-09-07,Vida,582.42,Activa,Norte,Paula Navarro
455e6e35-cd7a-4c6c-b0ae-fb0e17a7e7c9,2024-07-24,Hogar,356.77,Activa,Norte,Paula Navarro
e61efbee-25d9-4f5e-b7b2-33574999c1bf,2023-02-06,Hogar,428.98,Activa,Norte,Pedro Gómez
ee6a7ab6-f82d-4c40-9b64-65f198edff24,2022-12-15,Auto,481.04,Vencida,Oeste,Ana Fernández
90d753a7-f8f2-4bea-8e23-651decff43fd,2021-05-08,Auto,337.68,Activa,Norte,Juan Perez
e53dd052-d13f-4c73-bb22-3d85f738e3ba,2020-07-08,Salud,541.03,Activa,Norte,Valeria Díaz
304d08e9-bb81-42c9-826a-b3441858bf3b,2025-01-03,Auto,449.06,Activa,Este,Ana Fernández
202cbcc2-35c8-4f0a-b56d-3a08a729b670,2025-01-09,Auto,319.25,Activa,Este,Diego Vargas
01b5ea6e-3c58-4e24-b0e4-cd240e219342,2023-07-14,Hogar,384.77,Vencida,Este,Javier Molina
4cc4db23-560e-46cd-8306-f45824e16818,2021-11-22,Auto,433.76,Activa,Sur,Lucía Rojas
3c5d82e9-f4e6-4c19-acd2-35a9afeeea4a,2021-12-13,Hogar,303.52,Vencida,Oeste,Paula Navarro
84ac19fc-c140-4a50-a12f-477ef86262c2,2024-01-20,Salud,465.82,Activa,Este,Lucía Rojas
9dca999a-e16a-478a-a5bc-8e47be03efa2,2025-01-03,Salud,515.18,Activa,Norte,Valeria Díaz
6aa07b8e-fa95-4358-80e5-37be81dcad2d,2024-12-13,Auto,446.23,Vencida,Oeste,Javier Molina
dccebcff-8617-4515-b105-9e960ef7bec4,2024-05-09,Auto,332.69,Vencida,Centro,Valeria Díaz
71f4187a-15ae-46f1-a134-709aa017fcb6,2023-08-02,Vida,646.92,Vencida,Norte,María García
6f6d12c9-d5fe-4147-94c6-66865dbbca51,2020-06-20,Auto,258.24,Activa,Sur,Valeria Díaz
7fc72a68-c096-47b3-bfe0-c14bea243dad,2020-11-25,Auto,459.42,Vencida,Sur,Ana Fernández
b3f48230-b6de-4bc2-831b-92914b64db5c,2025-01-06,Auto,453.02,Activa,Norte,Miguel Castro
8b6ef082-1101-450f-a407-6092d6dc7692,2023-05-21,Auto,374.69,Vencida,Oeste,Lucía Rojas
868c881e-8aa9-4c25-8f75-1e7d24133ec7,2020-01-19,Auto,431.86,Activa,Sur,Juan Perez
9e83e79b-200e-41f9-bb41-9645ecf1f1db,2020-07-25,Salud,431.53,Activa,Oeste,Lucía Rojas
59cc09da-d233-4c88-ae56-b0e9e1cbde6c,2023-09-14,Auto,406.9,Vencida,Este,Juan Perez
2a61a886-808b-4124-baa9-187b293cf5af,2020-01-11,Auto,414.31,Activa,Este,Sofía Torres
1b1e935b-cf2f-46f2-8201-b7b4623231fa,2020-11-23,Salud,518.17,Activa,Norte,Luis Ramírez
838d603c-440c-4c2c-add3-00a07d929ea8,2023-01-23,Viaje,180.62,Vencida,Norte,Valeria Díaz
72753e08-ad77-4be6-9d62-6d2167a10993,2023-11-11,Auto,390.24,Activa,Norte,Javier Molina
cb56ab35-07be-4818-800e-82db19bd46f9,2023-08-22,Auto,427.6,Activa,Norte,Miguel Castro
120d6455-6819-440e-82b3-158677520dc0,2021-04-02,Vida,478.9,Activa,Sur,Sofía Torres
b45ed1f2-371b-4aa2-a5a9-19ae6ca195b5,2023-12-23,Hogar,376.79,Activa,Oeste,Valeria Díaz
e4967218-bd1b-4fa8-a3f8-b3b565444931,2021-04-28,Salud,419.15,Activa,Sur,Paula Navarro
1858e6fa-45e8-43ce-b03d-0d3225fa4143,2021-10-25,Salud,554.4,Activa,Oeste,Juan Perez
a2486024-1ec0-4ea9-b821-f9b6e51038d4,2024-03-02,Auto,473.76,Activa,Sur,Javier Molina
7d5ffbdc-5550-4dd2-a08c-4752430f60b3,2023-08-17,Vida,548.65,Activa,Oeste,Sofía Torres
29dee5e8-a7ef-496f-a5bc-bea9813cdfa9,2024-09-27,Auto,447.22,Activa,Centro,Diego Vargas
42d1f4fc-0845-4aa8-b459-bd3dd4eb0984,2023-09-02,Salud,491.26,Activa,Norte,Paula Navarro
2010982c-2d2b-4b18-9e1d-f262f642ecdb,2023-03-04,Salud,438.21,Activa,Oeste,Carlos López
5480b4e2-9425-4b74-9344-4b3c41f08d24,2020-07-10,Viaje,194.46,Vencida,Este,Camila Reyes
82070551-3e45-40ab-9730-6c3be6d80e06,2022-01-19,Auto,417.13,Activa,Oeste,Javier Molina
04416542-d39c-48d3-a976-98bfbc642cc1,2021-06-24,Auto,292.78,Activa,Este,Javier Molina
f7dcc554-f6fd-4eec-a0d0-6e725264b5f2,2021-05-12,Vida,560.04,Activa,Sur,Sofía Torres
1ad610f5-a240-44aa-9289-6a19f8431f01,2025-06-06,Salud,509.16,Vencida,Norte,Miguel Castro
3ece3a6f-daf6-491a-aaa4-ded67af9583b,2022-03-12,Salud,564.03,Activa,Norte,Sofía Torres
c2288a99-b05d-48e1-808e-0feafd3e09eb,2024-12-23,Auto,436.49,Vencida,Este,Pedro Gómez
bbbcf7d4-abe5-4989-9729-21a5fea2a58f,2023-07-10,Auto,399.2,Activa,Centro,Camila Reyes
b6e03236-1329-440b-8339-7953c8473090,2024-06-08,Vida,545.15,Activa,Oeste,Pedro Gómez
5fd78ee2-1eb0-4cfe-9aea-2113b9ffa284,2022-10-21,Auto,471.37,Activa,Sur,Lucía Rojas
bdf662a6-5123-471f-909e-0653c993079f,2023-03-22,Hogar,490.69,Vencida,Oeste,Luis Ramírez
4907aa42-10dc-40a6-aa19-9ab2ae79e851,2022-10-01,Vida,546.15,Activa,Oeste,Valeria Díaz
ae87b8eb-1423-4f45-8923-8fbf33852ba4,2021-02-02,Salud,518.54,Activa,Sur,Carlos López
716779a2-34e0-4c0c-8590-d5412fd24b5a,2024-01-13,Vida,535.1,Activa,Norte,Ana Fernández
bb3d4802-42cd-4d6c-a5e8-99cd2b1e653c,2021-07-26,Salud,468.74,Activa,Norte,Andrés Silva
d4c04286-ec95-4e9e-92c7-d7de32e01b1a,2020-02-19,Auto,388.83,Activa,Oeste,Valeria Díaz
